time,low,high,open,close,volume
2021-04-03 12:00:00,59138.48,59400.0,59257.53,59262.6,121.88393358
2021-04-03 13:00:00,59162.02,59450.0,59262.61,59422.42,143.35184114
2021-04-03 14:00:00,59120.04,59448.99,59422.42,59141.24,188.53303415
2021-04-03 15:00:00,58802.43,59235.58,59143.57,58824.11,300.24734093
2021-04-03 16:00:00,58590.0,59158.87,58824.12,58791.51,372.97564999
2021-04-03 17:00:00,58201.0,58793.22,58791.52,58231.7,699.61531608
2021-04-03 18:00:00,57800.0,58537.97,58223.74,58493.81,666.71942424
2021-04-03 19:00:00,58188.53,58758.17,58493.81,58608.79,387.78061532
2021-04-03 20:00:00,57897.43,58608.79,58608.79,58075.77,323.97621754
2021-04-03 21:00:00,57547.1,58263.02,58079.31,57661.35,702.73455637
2021-04-03 22:00:00,57126.0,57775.0,57661.35,57565.01,877.5555625
2021-04-03 23:00:00,56943.0,57820.9,57565.0,57094.34,983.42931566
2021-04-04 00:00:00,56540.0,57246.83,57094.34,56709.02,970.4773868
2021-04-04 01:00:00,56478.53,57149.99,56708.74,56972.88,778.38493156
2021-04-04 02:00:00,56950.01,57448.12,56972.88,57412.22,395.92097932
2021-04-04 03:00:00,57231.55,57585.52,57412.22,57545.0,233.59802023
2021-04-04 04:00:00,57413.43,57697.36,57545.01,57576.12,224.22391434
2021-04-04 05:00:00,57339.28,57684.5,57576.12,57501.48,154.25279548
2021-04-04 06:00:00,57200.98,57585.04,57501.48,57460.0,179.61158181
2021-04-04 07:00:00,57307.89,57645.59,57460.0,57645.59,168.80907466
2021-04-04 08:00:00,57450.0,57734.87,57645.59,57471.93,156.76434982
2021-04-04 09:00:00,57471.93,57727.01,57471.93,57713.67,104.85376148
2021-04-04 10:00:00,57510.17,57784.07,57713.66,57734.44,133.81562585
2021-04-04 11:00:00,57190.63,57777.83,57734.43,57311.58,209.40896262
2021-04-04 12:00:00,57049.69,57970.08,57311.58,57781.11,294.9385534
2021-04-04 13:00:00,57780.92,58199.25,57780.92,58175.28,283.19223993
2021-04-04 14:00:00,58052.41,58322.89,58175.28,58150.0,275.31105411
2021-04-04 15:00:00,57786.61,58500.0,58150.0,57942.63,398.61213006
2021-04-04 16:00:00,57690.0,58085.49,57943.57,58040.03,233.46821987
2021-04-04 17:00:00,58033.62,58281.48,58040.03,58175.23,137.74505083
2021-04-04 18:00:00,57989.16,58262.0,58175.23,58123.55,199.51656545
2021-04-04 19:00:00,57776.42,58187.13,58123.55,57972.19,179.10622173
2021-04-04 20:00:00,57857.71,58075.0,57969.07,58051.28,174.48286282
2021-04-04 21:00:00,58004.21,58200.0,58051.28,58123.0,152.36807889
2021-04-04 22:00:00,57909.17,58188.0,58123.0,58139.14,119.1423254
2021-04-04 23:00:00,58110.3,58312.8,58135.77,58215.94,143.42719237
2021-04-05 00:00:00,57903.28,58424.0,58216.73,57918.79,234.44359009
2021-04-05 01:00:00,57669.0,57918.79,57918.78,57808.49,252.47918953
2021-04-05 02:00:00,57456.72,57813.76,57813.76,57627.37,358.78583385
2021-04-05 03:00:00,57355.0,57729.56,57627.36,57491.12,304.2195126
2021-04-05 04:00:00,57300.0,57618.29,57491.13,57307.92,255.98156115
2021-04-05 05:00:00,56900.0,57386.68,57307.92,56939.06,455.81848808
2021-04-05 06:00:00,56831.38,57307.73,56925.14,57161.19,332.88580618
2021-04-05 07:00:00,56999.21,57359.09,57161.19,57268.0,183.54921599
2021-04-05 08:00:00,56817.64,57346.44,57267.99,57135.21,184.95591021
2021-04-05 09:00:00,56989.85,57532.46,57135.2,57532.46,207.73504528
2021-04-05 10:00:00,57340.69,57730.77,57532.46,57666.86,187.5534547
2021-04-05 11:00:00,57573.69,57750.0,57666.86,57750.0,287.18955438
2021-04-05 12:00:00,57750.0,58139.13,57750.0,57967.66,378.25244687
2021-04-05 13:00:00,57788.0,58140.58,57967.66,58140.57,326.74871069
2021-04-05 14:00:00,58140.58,59188.0,58140.58,59188.0,1042.39566721
2021-04-05 15:00:00,58874.85,59251.76,59186.86,59037.96,760.6563698
2021-04-05 16:00:00,58874.85,59250.0,59029.5,58992.49,669.95567449
2021-04-05 17:00:00,58615.04,59081.18,58992.49,58953.88,595.59179189
2021-04-05 18:00:00,58755.0,59046.81,58955.56,58901.07,421.0822918
2021-04-05 19:00:00,58806.07,59083.97,58901.07,59030.57,455.59626433
2021-04-05 20:00:00,58775.0,59100.0,59030.56,58785.16,303.71349133
2021-04-05 21:00:00,58500.0,58904.36,58785.14,58679.25,371.91879514
2021-04-05 22:00:00,58679.25,58954.63,58679.25,58880.6,333.60023684
2021-04-05 23:00:00,58540.68,59133.85,58880.6,59123.02,299.75433698
2021-04-06 00:00:00,59033.33,59475.0,59134.07,59328.54,861.8079457
2021-04-06 01:00:00,58000.0,59450.0,59328.54,58805.99,846.02799194
2021-04-06 02:00:00,58640.53,58858.76,58805.99,58746.72,249.78559765
2021-04-06 03:00:00,58600.0,58932.51,58746.72,58611.25,175.90821845
2021-04-06 04:00:00,58600.06,58875.01,58611.25,58775.23,146.351628
2021-04-06 05:00:00,58760.0,58999.0,58775.23,58845.0,177.75008358
2021-04-06 06:00:00,58619.95,58955.36,58845.0,58839.39,167.78472222
2021-04-06 07:00:00,58353.94,58900.0,58843.52,58577.6,241.45401024
2021-04-06 08:00:00,58229.12,58955.35,58577.6,58472.52,526.03638868
2021-04-06 09:00:00,58401.3,58734.56,58472.53,58666.56,191.03062184
2021-04-06 10:00:00,58357.61,58744.36,58666.39,58375.0,192.51688592
2021-04-06 11:00:00,58342.68,58544.74,58375.01,58529.46,232.24742131
2021-04-06 12:00:00,58450.0,58999.99,58529.46,58462.3,560.3604949
2021-04-06 13:00:00,58343.8,58648.34,58462.3,58410.99,437.5184241
2021-04-06 14:00:00,57333.33,58407.16,58407.16,57933.0,1886.21820014
2021-04-06 15:00:00,57630.87,58038.72,57933.0,57837.23,599.72830001
2021-04-06 16:00:00,57740.55,58209.84,57837.23,58082.43,501.72512803
2021-04-06 17:00:00,58001.16,58263.83,58082.43,58247.37,376.56666133
2021-04-06 18:00:00,58026.25,58265.0,58247.37,58260.0,438.22662796
2021-04-06 19:00:00,58008.58,58293.78,58259.99,58261.86,426.54071618
2021-04-06 20:00:00,58181.64,58329.64,58261.86,58252.27,317.92420229
2021-04-06 21:00:00,57642.03,58252.27,58252.26,57894.97,353.95758783
2021-04-06 22:00:00,57676.27,58062.69,57891.46,57917.08,264.18714337
2021-04-06 23:00:00,57867.08,58174.33,57917.08,58019.98,182.67514436
2021-04-07 00:00:00,57510.48,58207.57,58021.67,57673.97,415.9128969
2021-04-07 01:00:00,57239.35,57705.0,57673.97,57532.04,797.15513091
2021-04-07 02:00:00,57490.3,57907.33,57532.04,57790.67,338.00240973
2021-04-07 03:00:00,57668.38,58096.0,57790.68,57917.08,299.50858334
2021-04-07 04:00:00,57275.0,57972.24,57917.09,57645.47,400.5813694
2021-04-07 05:00:00,57559.62,58300.0,57645.47,58279.5,329.71335014
2021-04-07 06:00:00,57892.06,58630.0,58279.51,58057.45,449.28041968
2021-04-07 07:00:00,57435.03,58079.67,58057.45,57852.95,450.11255823
2021-04-07 08:00:00,57436.24,57932.13,57852.94,57750.01,269.51999877
2021-04-07 09:00:00,57001.0,57811.82,57750.01,57478.92,972.13861833
2021-04-07 10:00:00,56620.0,57601.33,57460.94,56833.32,724.82578117
2021-04-07 11:00:00,55677.0,57229.0,56833.31,56303.41,2300.97148901
2021-04-07 12:00:00,55609.0,56573.76,56297.82,56470.01,1524.14309517
2021-04-07 13:00:00,56360.0,56823.96,56470.01,56776.85,904.61071424
2021-04-07 14:00:00,56608.01,56958.0,56776.85,56686.27,704.22996949
2021-04-07 15:00:00,56265.0,56885.87,56686.27,56469.47,870.02485565
2021-04-07 16:00:00,56191.16,56790.0,56469.47,56531.13,837.63611396
2021-04-07 17:00:00,55931.25,56572.73,56531.13,56014.71,939.37008712
2021-04-07 18:00:00,55800.0,56432.3,56024.43,55839.89,848.68133674
2021-04-07 19:00:00,55400.0,56113.5,55839.52,56113.5,1361.01897468
2021-04-07 20:00:00,55688.98,56222.0,56113.51,56222.0,826.39712898
2021-04-07 21:00:00,56076.79,56368.36,56222.0,56189.23,347.58484979
2021-04-07 22:00:00,56117.41,56553.38,56189.23,56457.25,485.73124577
2021-04-07 23:00:00,55888.0,56550.0,56457.25,55955.75,390.14347364
2021-04-08 00:00:00,55700.0,56487.34,55962.67,56410.88,394.73462553
2021-04-08 01:00:00,56238.32,56688.0,56410.88,56488.39,290.1790233
2021-04-08 02:00:00,56201.0,56519.94,56488.4,56485.32,277.06596932
2021-04-08 03:00:00,56261.79,56638.31,56483.76,56537.3,204.09736757
2021-04-08 04:00:00,56522.65,57074.65,56537.3,56918.16,310.79565792
2021-04-08 05:00:00,56771.2,57034.97,56915.02,56824.15,259.2017493
2021-04-08 06:00:00,56835.19,57246.81,56835.19,57121.42,216.47776707
2021-04-08 07:00:00,57005.0,57300.0,57121.42,57012.01,225.16795884
2021-04-08 08:00:00,56767.07,57245.37,57013.24,56884.02,162.52581743
2021-04-08 09:00:00,56587.62,57020.6,56884.03,56650.99,147.89894968
2021-04-08 10:00:00,56404.25,56813.6,56650.99,56741.51,171.85846009
2021-04-08 11:00:00,56355.0,56766.24,56741.51,56438.82,274.30478704
2021-04-08 12:00:00,56346.89,57564.54,56438.82,57457.64,675.44602659
2021-04-08 13:00:00,57284.71,57691.14,57457.65,57447.08,484.86821088
2021-04-08 14:00:00,57370.85,57900.0,57447.08,57697.15,540.85751713
2021-04-08 15:00:00,57556.84,57890.37,57697.14,57760.91,478.89048621
2021-04-08 16:00:00,57632.08,57968.03,57760.91,57738.66,430.40217107
2021-04-08 17:00:00,57558.67,57810.9,57736.97,57766.53,338.11234246
2021-04-08 18:00:00,57702.82,58152.0,57766.52,57926.08,684.16409685
2021-04-08 19:00:00,57580.0,57990.0,57926.07,57734.05,396.53623027
2021-04-08 20:00:00,57577.78,57800.23,57734.05,57668.44,251.5875576
2021-04-08 21:00:00,57446.77,57725.0,57675.49,57658.07,268.05347495
2021-04-08 22:00:00,57555.73,58075.0,57658.07,57901.52,361.91641808
2021-04-08 23:00:00,57777.0,58083.41,57903.44,58083.1,228.45465213
2021-04-09 00:00:00,58036.84,58393.27,58083.1,58299.0,348.50220781
2021-04-09 01:00:00,57941.89,58395.0,58299.0,57987.79,393.39954302
2021-04-09 02:00:00,57871.35,58200.0,57986.56,57917.78,201.79039434
2021-04-09 03:00:00,57850.0,58202.27,57918.82,58011.65,189.26146194
2021-04-09 04:00:00,58002.13,58213.27,58011.65,58211.63,195.87564785
2021-04-09 05:00:00,57905.17,58300.0,58209.25,57965.93,179.85465057
2021-04-09 06:00:00,57826.65,58121.72,57965.93,57841.47,146.79388718
2021-04-09 07:00:00,57670.51,58088.39,57841.47,58056.63,347.04911736
2021-04-09 08:00:00,57681.7,58063.14,58062.19,57750.99,188.63887424
2021-04-09 09:00:00,57750.18,57907.66,57750.99,57892.6,123.09289922
2021-04-09 10:00:00,57864.78,58599.99,57892.6,58599.98,372.31061264
2021-04-09 11:00:00,58441.5,58869.69,58599.98,58512.09,421.2266374
2021-04-09 12:00:00,58345.39,58690.25,58512.1,58487.95,363.64151828
2021-04-09 13:00:00,58317.55,58770.57,58487.95,58400.0,700.30053875
2021-04-09 14:00:00,58016.02,58530.53,58400.01,58343.44,718.73037848
2021-04-09 15:00:00,58037.66,58360.88,58343.44,58206.29,366.16231041
2021-04-09 16:00:00,57850.01,58259.57,58206.29,58182.74,447.93596725
2021-04-09 17:00:00,58070.68,58420.59,58185.63,58379.82,295.58624963
2021-04-09 18:00:00,58239.46,58498.26,58380.72,58368.14,232.9683659
2021-04-09 19:00:00,58143.76,58470.0,58369.56,58373.11,475.77121969
2021-04-09 20:00:00,58270.21,58590.64,58373.12,58323.17,351.32875853
2021-04-09 21:00:00,58299.99,58516.37,58320.29,58325.0,405.90027872
2021-04-09 22:00:00,58003.42,58325.0,58325.0,58058.43,272.87284571
2021-04-09 23:00:00,57844.99,58153.1,58058.78,58092.68,355.7519316
2021-04-10 00:00:00,57875.41,58289.23,58092.68,58098.69,247.09947473
2021-04-10 01:00:00,58075.0,58400.0,58098.7,58395.91,245.7192791
2021-04-10 02:00:00,58303.85,58681.3,58395.92,58681.29,402.60163914
2021-04-10 03:00:00,58681.29,59160.86,58681.29,59160.86,780.80433334
2021-04-10 04:00:00,59162.97,61000.0,59162.98,60951.61,2517.42221078
2021-04-10 05:00:00,60268.24,61218.97,60951.62,60771.01,1303.05535008
2021-04-10 06:00:00,60471.62,60950.0,60773.84,60571.37,460.43471476
2021-04-10 07:00:00,60358.97,60800.0,60560.01,60447.18,393.68968195
2021-04-10 08:00:00,60400.4,60781.53,60447.18,60511.27,283.46401312
2021-04-10 09:00:00,60424.12,60793.6,60511.27,60728.49,143.90842987
2021-04-10 10:00:00,60491.46,60950.0,60728.49,60622.07,228.64168743
2021-04-10 11:00:00,60456.0,60653.03,60622.07,60503.71,252.19719689
2021-04-10 12:00:00,59855.0,60753.34,60503.7,60030.0,510.82862673
2021-04-10 13:00:00,59946.57,60488.0,60030.0,60466.53,621.06843754
2021-04-10 14:00:00,60246.87,60478.07,60466.53,60370.13,278.2625306
2021-04-10 15:00:00,60077.28,60430.89,60370.13,60215.54,307.22565345
2021-04-10 16:00:00,60075.0,60498.0,60220.22,60193.95,427.94151615
2021-04-10 17:00:00,59875.92,60198.1,60193.95,60043.31,436.43376809
2021-04-10 18:00:00,59522.65,60047.0,60043.88,59961.19,499.20036483
2021-04-10 19:00:00,59518.0,59960.99,59960.98,59533.01,265.5508689
2021-04-10 20:00:00,58370.0,59740.7,59533.01,58585.63,999.02321428
2021-04-10 21:00:00,58450.0,59222.86,58585.62,59150.0,521.35110345
2021-04-10 22:00:00,59015.73,59376.14,59150.0,59029.99,288.17961247
2021-04-10 23:00:00,59029.98,59844.02,59029.99,59778.6,403.70735966
2021-04-11 00:00:00,59614.93,60362.9,59778.59,60106.22,604.30488464
2021-04-11 01:00:00,59999.27,60580.0,60104.39,60577.99,518.55060181
2021-04-11 02:00:00,60209.22,60575.04,60575.04,60500.0,373.15900923
2021-04-11 03:00:00,60221.17,60658.89,60500.0,60241.77,335.96242346
2021-04-11 04:00:00,59768.6,60300.92,60244.75,59878.0,386.99554645
2021-04-11 05:00:00,59512.07,59971.49,59878.01,59636.52,263.16344589
2021-04-11 06:00:00,59317.23,59854.44,59636.52,59694.54,322.12115656
2021-04-11 07:00:00,59364.99,59750.7,59694.54,59633.82,229.02689713
2021-04-11 08:00:00,59633.81,60082.22,59633.82,59926.0,243.37656624
2021-04-11 09:00:00,59407.87,60026.31,59926.0,59631.62,269.99945226
2021-04-11 10:00:00,59429.31,59908.42,59631.63,59520.6,278.39008889
2021-04-11 11:00:00,59411.01,59787.29,59520.61,59672.23,216.58871008
2021-04-11 12:00:00,59409.83,59777.6,59672.23,59664.9,220.07363296
2021-04-11 13:00:00,59177.06,59685.5,59664.9,59291.34,263.07869518
2021-04-11 14:00:00,59200.0,59592.95,59291.34,59510.2,221.38891895
2021-04-11 15:00:00,59510.19,59716.81,59510.2,59616.18,185.49032504
2021-04-11 16:00:00,59450.59,59743.66,59616.18,59511.18,273.70100281
2021-04-11 17:00:00,59389.9,59919.54,59511.17,59815.02,241.0101235
2021-04-11 18:00:00,59725.0,59899.28,59815.03,59832.38,216.32408661
2021-04-11 19:00:00,59510.35,60157.0,59832.37,59670.18,388.84418246
2021-04-11 20:00:00,59450.01,59755.75,59670.18,59679.67,261.65687475
2021-04-11 21:00:00,59462.99,59679.67,59679.66,59575.37,221.80622842
2021-04-11 22:00:00,59405.0,60072.0,59575.37,60067.06,532.6799093
2021-04-11 23:00:00,59765.65,60067.07,60067.07,59985.26,211.27240403
2021-04-12 00:00:00,59553.38,60327.99,59983.66,59802.31,424.93605026
2021-04-12 01:00:00,59785.16,60125.01,59802.31,59842.6,275.71907009
2021-04-12 02:00:00,59542.31,59903.08,59842.46,59652.1,520.42982544
2021-04-12 03:00:00,59625.88,60430.0,59652.1,60340.63,446.01245731
2021-04-12 04:00:00,60022.22,60570.0,60340.63,60088.62,585.62037963
2021-04-12 05:00:00,60000.0,60234.68,60092.81,60170.08,170.8504525
2021-04-12 06:00:00,60089.9,60810.0,60170.08,60810.0,246.07745186
2021-04-12 07:00:00,60629.81,61199.0,60810.01,60667.15,696.34633142
2021-04-12 08:00:00,60482.17,60776.59,60666.61,60647.38,262.66992791
2021-04-12 09:00:00,59634.3,60828.55,60647.39,59988.22,548.75341711
2021-04-12 10:00:00,59369.0,60237.24,59989.49,59759.77,556.28402375
2021-04-12 11:00:00,59721.04,60247.72,59762.53,60231.71,352.94619615
2021-04-12 12:00:00,60157.8,60556.39,60231.71,60424.71,578.92887098
2021-04-12 13:00:00,60277.0,60574.47,60424.71,60309.44,528.13093823
2021-04-12 14:00:00,59855.74,60344.69,60309.44,59865.21,506.11250127
2021-04-12 15:00:00,59625.01,60102.35,59865.21,59991.82,813.40394309
2021-04-12 16:00:00,59704.26,60088.94,59991.81,59936.62,781.22721895
2021-04-12 17:00:00,59700.0,59936.57,59936.56,59711.53,639.38982784
2021-04-12 18:00:00,59655.4,59950.0,59709.1,59944.07,493.13516576
2021-04-12 19:00:00,59846.74,60160.0,59944.07,60020.73,434.99679899
2021-04-12 20:00:00,59875.68,60196.49,60020.73,59962.76,471.0257813
2021-04-12 21:00:00,59750.0,60039.55,59975.45,59984.96,541.96650922
2021-04-12 22:00:00,59840.0,60061.03,59986.31,60038.96,264.13014667
2021-04-12 23:00:00,59825.09,60080.0,60038.96,59839.82,328.63424426
2021-04-13 00:00:00,59799.01,60444.06,59836.88,60428.77,644.99503264
2021-04-13 01:00:00,60180.18,60744.0,60428.77,60617.24,544.66882956
2021-04-13 02:00:00,60523.73,60959.94,60617.24,60790.0,834.91925375
2021-04-13 03:00:00,60326.41,61055.0,60789.99,60350.0,1307.55632285
2021-04-13 04:00:00,60282.61,60611.34,60350.0,60571.22,561.56474605
2021-04-13 05:00:00,60450.85,60784.61,60571.21,60661.83,220.8356189
2021-04-13 06:00:00,60416.24,61344.99,60661.84,60707.1,481.9162899
2021-04-13 07:00:00,60579.46,61169.0,60707.1,61043.27,355.60876704
2021-04-13 08:00:00,61038.32,62750.0,61044.75,62639.34,1604.41501882
2021-04-13 09:00:00,62245.35,63199.99,62639.34,62870.28,831.74286498
2021-04-13 10:00:00,62429.94,63059.48,62876.93,62759.39,758.9402265
2021-04-13 11:00:00,62521.0,63078.0,62750.77,62955.46,656.42184577
2021-04-13 12:00:00,62782.97,63273.12,62955.81,63055.56,1061.90793838
2021-04-13 13:00:00,62541.02,63087.08,63055.55,62806.54,885.56630601
2021-04-13 14:00:00,62618.61,63075.58,62808.18,62981.81,733.46164256
2021-04-13 15:00:00,62808.0,63699.99,62981.81,63400.01,1001.38486004
2021-04-13 16:00:00,63025.0,63774.39,63412.31,63150.0,1123.26359992
2021-04-13 17:00:00,63010.01,63388.88,63150.0,63373.71,712.59575341
2021-04-13 18:00:00,62625.0,63595.35,63366.82,62629.21,1146.19710358
2021-04-13 19:00:00,62563.0,63100.0,62629.2,63045.79,793.24325808
2021-04-13 20:00:00,62890.1,63272.73,63034.05,63199.2,457.20609313
2021-04-13 21:00:00,62877.61,63305.54,63199.19,63129.47,379.81302455
2021-04-13 22:00:00,62863.5,63273.78,63129.47,63248.96,360.20103482
2021-04-13 23:00:00,63200.41,63666.82,63248.96,63588.22,439.34059964
2021-04-14 00:00:00,63252.01,63847.67,63588.22,63346.17,689.84084395
2021-04-14 01:00:00,63133.0,63503.99,63346.17,63493.79,630.81622643
2021-04-14 02:00:00,63150.0,63493.8,63493.8,63255.77,375.24331099
2021-04-14 03:00:00,63110.81,63885.49,63253.63,63783.36,529.51294311
2021-04-14 04:00:00,63666.0,64311.39,63783.37,64303.77,861.88761719
2021-04-14 05:00:00,63950.02,64565.94,64303.78,64086.43,589.91605172
2021-04-14 06:00:00,63949.18,64899.0,64086.42,64621.36,827.70659974
2021-04-14 07:00:00,64343.35,64677.96,64621.36,64360.26,364.87067184
2021-04-14 08:00:00,63508.7,64631.32,64360.26,64005.13,957.39968531
2021-04-14 09:00:00,63102.57,64219.22,64015.85,63654.05,797.18981378
2021-04-14 10:00:00,63500.0,64233.36,63654.05,64167.58,869.10697146
2021-04-14 11:00:00,64157.99,64850.0,64167.58,64583.11,520.09848758
2021-04-14 12:00:00,63693.0,64707.33,64583.11,63914.62,882.08196948
2021-04-14 13:00:00,63612.55,64574.97,63914.62,63818.02,1192.12317387
2021-04-14 14:00:00,62600.01,63818.02,63818.01,62981.12,1987.64101538
2021-04-14 15:00:00,62354.57,63381.4,62985.93,63047.68,1288.14533592
2021-04-14 16:00:00,62772.23,63731.54,63047.69,63528.54,1322.15311242
2021-04-14 17:00:00,62190.0,63777.0,63528.54,62228.46,1530.91738947
2021-04-14 18:00:00,61560.05,62675.64,62245.41,62085.36,1877.89727824
2021-04-14 19:00:00,61277.91,62472.97,62085.36,62135.27,1779.60935323
2021-04-14 20:00:00,61849.53,62456.64,62143.08,62371.94,687.53453729
2021-04-14 21:00:00,62345.03,62825.0,62371.94,62747.94,882.31766796
2021-04-14 22:00:00,62556.04,63000.0,62747.85,62850.93,726.21687066
2021-04-14 23:00:00,62595.83,63051.64,62851.63,62971.8,400.61420742
2021-04-15 00:00:00,62696.18,63388.88,62971.8,62719.94,639.00116796
2021-04-15 01:00:00,62633.33,63157.42,62719.93,62656.73,342.03939173
2021-04-15 02:00:00,62327.38,63059.94,62656.74,62821.48,403.88800253
2021-04-15 03:00:00,62678.91,63234.31,62824.64,63065.99,427.03300053
2021-04-15 04:00:00,62898.0,63484.77,63065.99,62964.53,720.18859918
2021-04-15 05:00:00,62708.06,63285.59,62964.53,63119.49,308.98078852
2021-04-15 06:00:00,62765.38,63304.5,63137.43,62956.19,193.17893706
2021-04-15 07:00:00,62796.78,63223.15,62956.18,62879.03,208.34710472
2021-04-15 08:00:00,62532.66,63138.75,62879.02,62621.0,272.51401372
2021-04-15 09:00:00,62521.44,62838.91,62621.0,62628.51,196.07855661
2021-04-15 10:00:00,62156.53,62725.58,62622.54,62162.26,285.85116275
2021-04-15 11:00:00,62036.73,62477.94,62162.26,62353.54,320.8876099
2021-04-15 12:00:00,62352.09,62755.72,62352.52,62668.42,376.29583385
2021-04-15 13:00:00,62660.49,63148.05,62668.43,62999.72,461.92769578
2021-04-15 14:00:00,62624.84,63050.0,63006.86,62700.0,422.64823944
2021-04-15 15:00:00,62477.0,62805.22,62700.0,62767.0,429.83022536
2021-04-15 16:00:00,62544.12,63032.38,62767.0,62732.79,580.70388737
2021-04-15 17:00:00,62364.51,62773.87,62732.8,62649.52,415.70441036
2021-04-15 18:00:00,62559.51,62921.22,62649.53,62822.52,567.36907763
2021-04-15 19:00:00,62812.56,63652.35,62821.42,63466.92,1131.44717637
2021-04-15 20:00:00,63223.72,63649.99,63466.42,63401.44,910.98040364
2021-04-15 21:00:00,63317.02,63831.82,63401.44,63441.13,651.40330543
2021-04-15 22:00:00,63261.31,63673.19,63441.12,63324.52,531.79757728
2021-04-15 23:00:00,63047.03,63413.36,63324.51,63229.04,411.35436038
2021-04-16 00:00:00,63081.91,63604.34,63229.04,63419.35,676.31802502
